Date,Open,High,Low,Close,Adj Close,Volume
2017-05-26,221.759995,222.070007,221.669998,221.929993,205.060165,1196000
2017-05-30,221.559998,221.970001,221.419998,221.720001,204.866135,1511700
2017-05-31,222.039993,222.080002,220.919998,221.669998,204.819885,2326200
2017-06-01,222.139999,223.449997,221.860001,223.399994,206.418411,2112900
2017-06-02,223.479996,224.320007,223.169998,224.100006,207.065201,1857600
2017-06-05,223.990005,224.279999,223.809998,223.949997,206.926605,1831200
2017-06-06,223.369995,223.949997,223.199997,223.309998,206.335266,1449400
2017-06-07,223.690002,223.929993,222.929993,223.679993,206.677139,1328800
2017-06-08,223.820007,224.309998,223.240005,223.759995,206.751053,1116100
2017-06-09,224.119995,224.929993,222.100006,223.500000,206.510803,2117600
2017-06-12,223.210007,223.479996,222.509995,223.410004,206.427689,1812100
2017-06-13,223.990005,224.570007,223.639999,224.500000,207.434799,2170700
2017-06-14,224.820007,224.839996,223.380005,224.259995,207.213058,1886000
2017-06-15,222.860001,223.929993,222.509995,223.809998,206.797256,2170900
2017-06-16,224.000000,224.059998,222.940002,223.869995,206.852692,1603600
2017-06-19,224.729996,225.770004,224.619995,225.699997,208.543564,1433100
2017-06-20,225.360001,225.360001,224.179993,224.220001,207.176102,1366000
2017-06-21,224.570007,224.699997,223.639999,224.130005,207.092957,1422000
2017-06-22,224.169998,224.660004,223.869995,224.000000,206.972794,1344400
2017-06-23,223.119995,223.649994,222.720001,223.369995,207.325516,1257400
2017-06-26,224.000000,224.449997,223.240005,223.440002,207.390488,1321700
2017-06-27,223.210007,223.520004,221.630005,221.660004,205.738327,3476700
2017-06-28,222.729996,223.839996,222.500000,223.619995,207.557541,2875800
2017-06-29,223.809998,223.919998,220.419998,221.690002,205.766205,4613000
2017-06-30,222.570007,222.910004,221.860001,222.059998,206.109619,2982300
2017-07-03,223.089996,223.529999,222.470001,222.550003,206.564423,1762500
2017-07-05,222.839996,223.169998,222.000000,222.940002,206.926376,2043800
2017-07-06,222.160004,222.250000,220.720001,220.940002,205.070084,2540700
2017-07-07,221.520004,222.520004,221.380005,222.339996,206.369492,2148000
2017-07-10,222.199997,222.990005,222.039993,222.570007,206.582993,1800100
2017-07-11,222.419998,222.759995,221.220001,222.399994,206.425171,1638700
2017-07-12,223.470001,224.279999,223.470001,224.070007,207.975189,1492100
2017-07-13,224.160004,224.610001,223.889999,224.449997,208.327927,1485500
2017-07-14,224.520004,225.899994,224.389999,225.470001,209.274689,1642400
2017-07-17,225.449997,225.860001,225.339996,225.500000,209.302505,1176200
2017-07-18,225.130005,225.690002,224.729996,225.669998,209.460312,3146500
2017-07-19,225.979996,226.860001,225.960007,226.860001,210.564804,1255300
2017-07-20,227.130005,227.250000,226.399994,226.929993,210.629807,1698100
2017-07-21,226.360001,226.779999,226.110001,226.770004,210.481293,2461700
2017-07-24,226.669998,226.830002,226.220001,226.690002,210.407059,1278200
2017-07-25,227.509995,227.589996,227.020004,227.229996,210.908279,1349500
2017-07-26,227.570007,227.589996,226.979996,227.300003,210.973251,1574100
2017-07-27,227.750000,227.779999,225.649994,227.029999,210.722641,1834500
2017-07-28,226.539993,226.919998,226.089996,226.770004,210.481293,2364100
2017-07-31,227.229996,227.300003,226.440002,226.639999,210.360626,3020000
2017-08-01,227.300003,227.320007,226.679993,227.149994,210.833984,1674500
2017-08-02,227.309998,227.419998,226.289993,227.279999,210.954666,1889300
2017-08-03,227.179993,227.179993,226.550003,226.880005,210.583389,1266400
2017-08-04,227.360001,227.589996,226.839996,227.259995,210.936111,1039800
2017-08-07,227.330002,227.660004,227.199997,227.630005,211.279526,848500
2017-08-08,227.339996,228.619995,226.729996,227.179993,210.861862,1064700
2017-08-09,226.350006,227.149994,226.000000,227.050003,210.741211,1536600
2017-08-10,226.240005,226.350006,223.850006,223.929993,207.845291,3043300
2017-08-11,224.130005,224.820007,223.869995,224.229996,208.123749,1584300
2017-08-14,225.559998,226.669998,225.559998,226.429993,210.165710,2201900
2017-08-15,226.839996,226.869995,226.100006,226.449997,210.184280,1309700
2017-08-16,226.949997,227.389999,226.369995,226.809998,210.518402,1531400
2017-08-17,226.190002,226.500000,223.279999,223.279999,207.241974,3396200
2017-08-18,223.089996,224.270004,222.449997,222.869995,206.861404,2691100
2017-08-21,222.850006,223.360001,222.119995,223.139999,207.112045,1281300
2017-08-22,223.720001,225.600006,223.690002,225.399994,209.209702,1455700
2017-08-23,224.460007,225.059998,224.259995,224.630005,208.494995,1462900
2017-08-24,225.039993,225.169998,223.880005,224.110001,208.012344,1345100
2017-08-25,224.949997,225.580002,224.470001,224.600006,208.467148,1220800
2017-08-28,225.160004,225.210007,224.190002,224.679993,208.541428,801000
2017-08-29,223.250000,225.160004,223.149994,224.850006,208.699203,1397400
2017-08-30,224.860001,226.240005,224.690002,225.970001,209.738754,1377800
2017-08-31,226.630005,227.580002,226.550003,227.300003,210.973251,2202700
2017-09-01,227.759995,228.110001,227.509995,227.690002,211.335205,1393700
2017-09-05,227.100006,227.350006,224.979996,226.009995,209.775879,2222300
2017-09-06,226.759995,227.139999,226.190002,226.800003,210.509125,1523300
2017-09-07,227.130005,227.130005,226.339996,226.750000,210.462723,1620300
2017-09-08,226.449997,226.979996,226.250000,226.399994,210.137894,1896900
2017-09-11,227.850006,229.009995,227.839996,228.869995,212.430435,2007200
2017-09-12,229.320007,229.720001,229.130005,229.710007,213.210129,1535000
2017-09-13,229.369995,229.850006,229.279999,229.850006,213.340057,1155800
2017-09-14,229.470001,229.940002,229.309998,229.770004,213.265839,1857300
2017-09-15,229.619995,230.130005,229.490005,230.089996,213.562775,1419700
2017-09-18,230.460007,230.899994,230.119995,230.490005,213.934097,1325200
2017-09-19,230.789993,230.850006,230.440002,230.770004,214.193985,1302400
2017-09-20,229.679993,229.779999,228.630005,229.720001,214.311539,1850500
2017-09-21,229.539993,229.580002,228.869995,229.070007,213.705124,1899900
2017-09-22,228.750000,229.259995,228.720001,229.039993,213.677139,1599200
2017-09-25,228.820007,229.199997,227.860001,228.699997,213.359940,1523300
2017-09-26,229.089996,229.320007,228.529999,228.779999,213.434586,2335000
2017-09-27,229.529999,230.059998,228.600006,229.669998,214.264877,2103600
2017-09-28,229.360001,230.009995,229.289993,229.940002,214.516739,1084700
2017-09-29,229.910004,230.830002,229.740005,230.759995,215.281754,1726200
2017-10-02,231.000000,231.729996,230.910004,231.729996,216.186691,1960600
2017-10-03,231.899994,232.250000,231.669998,232.199997,216.625168,1316400
2017-10-04,232.119995,232.779999,231.979996,232.520004,216.923706,1006700
2017-10-05,232.860001,233.929993,232.759995,233.899994,218.211136,1471800
2017-10-06,233.460007,233.699997,233.179993,233.679993,218.005875,1101500
2017-10-09,233.919998,233.929993,232.979996,233.270004,217.623398,768300
2017-10-10,233.839996,234.250000,233.289993,233.860001,218.173813,1027600
2017-10-11,233.740005,234.240005,233.600006,234.240005,218.528381,1036400
2017-10-12,233.869995,234.270004,233.639999,233.880005,218.192520,1079400
2017-10-13,234.369995,234.470001,234.020004,234.139999,218.435043,1067900
2017-10-16,234.410004,234.690002,234.039993,234.509995,218.780243,1767300
2017-10-17,234.470001,234.690002,234.220001,234.660004,218.920181,1332100
2017-10-18,235.059998,235.089996,234.679993,234.869995,219.116058,1527800
2017-10-19,234.029999,234.990005,233.619995,234.990005,219.228058,1653600
2017-10-20,235.800003,236.190002,235.529999,236.160004,220.319550,1296300
2017-10-23,236.490005,236.490005,235.149994,235.300003,219.517258,1101000
2017-10-24,235.679993,235.889999,235.270004,235.630005,219.825104,1818400
2017-10-25,235.300003,235.410004,233.289993,234.500000,218.770889,1943400
2017-10-26,235.100006,235.410004,234.669998,234.720001,218.976135,3298200
2017-10-27,235.630005,236.880005,235.300003,236.720001,220.842010,2825000
2017-10-30,235.630005,236.619995,235.529999,235.860001,220.039688,1292500
2017-10-31,236.259995,236.470001,235.899994,236.130005,220.291580,1357600
2017-11-01,237.029999,237.389999,236.130005,236.539993,220.674072,2078300
2017-11-02,236.449997,236.770004,235.320007,236.639999,220.767349,1908100
2017-11-03,236.830002,237.440002,236.339996,237.429993,221.504364,1934200
2017-11-06,237.240005,237.889999,237.210007,237.789993,221.840240,1688600
2017-11-07,237.889999,238.220001,237.110001,237.690002,221.746933,1502700
2017-11-08,237.410004,238.119995,237.149994,238.039993,222.073456,4711000
2017-11-09,236.729996,237.339996,235.479996,237.179993,221.271118,1644100
2017-11-10,236.720001,237.179993,236.399994,237.039993,221.140533,1019000
2017-11-13,236.330002,237.520004,236.309998,237.320007,221.401718,900000
2017-11-14,236.440002,236.850006,235.639999,236.740005,220.860657,2763300
2017-11-15,235.740005,236.240005,234.820007,235.529999,219.731796,2436200
2017-11-16,236.520004,237.929993,236.500000,237.539993,221.607010,1072300
2017-11-17,237.169998,237.389999,236.789993,236.899994,221.009933,1370500
2017-11-20,237.119995,237.470001,236.860001,237.210007,221.299164,1420400
2017-11-21,238.059998,239.000000,238.000000,238.789993,222.773117,1151500
2017-11-22,238.860001,238.949997,238.440002,238.619995,222.614532,2143500
2017-11-24,239.119995,239.279999,238.990005,239.119995,223.081009,1219300
2017-11-27,239.190002,239.529999,238.830002,239.050003,223.015717,2654000
2017-11-28,239.589996,241.479996,239.440002,241.419998,225.226761,1800500
2017-11-29,241.600006,242.179993,240.839996,241.330002,225.142807,2442100
2017-11-30,242.300003,244.399994,242.229996,243.350006,227.027267,5451700
2017-12-01,243.250000,243.710007,239.520004,242.899994,226.607483,3775600
2017-12-04,244.699997,245.070007,242.589996,242.639999,226.364929,2162000
2017-12-05,242.910004,243.580002,241.630005,241.779999,225.562561,1886300
2017-12-06,241.729996,242.259995,241.330002,241.770004,225.553284,1204800
2017-12-07,241.690002,242.910004,241.550003,242.570007,226.299591,2670000
2017-12-08,243.449997,243.919998,243.199997,243.889999,227.531036,1685700
2017-12-11,244.020004,244.710007,243.899994,244.679993,228.268051,2513300
2017-12-12,244.940002,245.580002,244.690002,245.100006,228.659912,1855000
2017-12-13,245.360001,245.800003,244.970001,245.039993,228.603943,1808300
2017-12-14,245.399994,245.479996,244.000000,244.070007,227.699036,1932900
2017-12-15,245.149994,246.550003,245.070007,246.119995,229.611481,3170800
2017-12-18,247.520004,248.009995,247.449997,247.649994,231.038864,2089600
2017-12-19,247.919998,247.949997,246.630005,246.750000,230.199249,3170300
2017-12-20,247.720001,247.770004,246.270004,246.559998,230.021988,2570000
2017-12-21,247.220001,247.809998,246.820007,247.059998,230.488434,2262400
2017-12-22,247.089996,247.130005,246.440002,247.009995,230.441788,1888500
2017-12-26,245.660004,245.710007,245.259995,245.539993,230.173676,1492300
2017-12-27,245.710007,246.020004,245.380005,245.679993,230.304932,1379100
2017-12-28,246.130005,246.210007,245.770004,246.139999,230.736115,2346700
2017-12-29,246.759995,246.770004,245.029999,245.289993,229.939346,2326700
2018-01-02,246.149994,247.089996,245.740005,247.089996,231.626724,2784300
2018-01-03,247.240005,248.699997,247.179993,248.559998,233.004700,2917700
2018-01-04,249.270004,250.119995,249.169998,249.649994,234.026474,2918000
2018-01-05,250.460007,251.399994,249.949997,251.250000,235.526352,2190200
2018-01-08,251.160004,251.880005,250.869995,251.770004,236.013824,2476200
2018-01-09,252.179993,252.940002,251.910004,252.300003,236.510666,2129800
2018-01-10,251.509995,252.169998,250.820007,251.869995,236.107544,1953600
2018-01-11,252.470001,253.729996,252.330002,253.729996,237.851151,2280300
2018-01-12,254.029999,255.559998,253.899994,255.410004,239.426010,2054900
2018-01-16,256.790009,257.399994,253.800003,254.479996,238.554184,3719600
2018-01-17,255.500000,257.350006,254.740005,256.940002,240.860275,1867700
2018-01-18,256.839996,257.269989,256.019989,256.589996,240.532166,3154200
2018-01-19,257.149994,257.690002,256.529999,257.679993,241.553970,2541200
2018-01-22,257.450012,259.779999,257.450012,259.750000,243.494400,1607800
2018-01-23,259.839996,260.630005,259.510010,260.339996,244.047516,2161100
2018-01-24,261.029999,261.630005,259.019989,260.209991,243.925629,2935500
2018-01-25,261.170013,261.220001,259.529999,260.329987,244.038040,3585600
2018-01-26,261.329987,263.369995,260.970001,263.359985,246.878448,2857300
2018-01-29,262.829987,263.250000,261.480011,261.540009,245.172394,5145000
2018-01-30,259.670013,260.350006,258.459991,258.750000,242.556992,6678900
2018-01-31,259.829987,260.380005,257.950012,258.989990,242.781982,5585800
2018-02-01,258.290009,260.119995,257.950012,258.730011,242.538269,3125700
2018-02-02,257.369995,257.500000,253.089996,253.190002,237.344925,5532200
2018-02-05,251.259995,253.470001,241.919998,242.789993,227.595795,8559200
2018-02-06,238.800003,247.809998,237.669998,247.279999,231.804794,11701700
2018-02-07,246.710007,250.279999,245.919998,245.929993,230.539276,6240200
2018-02-08,246.250000,246.429993,236.699997,236.789993,221.971283,6985700
2018-02-09,239.600006,242.199997,232.419998,240.440002,225.392868,9713100
2018-02-12,242.500000,245.320007,240.660004,243.740005,228.486343,4236200
2018-02-13,242.630005,245.000000,241.970001,244.559998,229.255020,3077700
2018-02-14,243.000000,248.119995,242.839996,247.759995,232.254761,3650800
2018-02-15,249.600006,250.970001,246.979996,250.970001,235.263870,2923800
2018-02-16,250.270004,253.000000,250.169998,250.940002,235.235733,3007500
2018-02-20,250.000000,251.509995,248.600006,249.419998,233.810898,3454400
2018-02-21,249.860001,252.440002,248.110001,248.110001,232.582855,2798000
2018-02-22,249.169998,250.899994,247.809998,248.410004,232.864075,3177700
2018-02-23,249.820007,252.490005,249.300003,252.490005,236.688782,2923100
2018-02-26,253.559998,255.500000,252.990005,255.399994,239.416641,1892000
2018-02-27,255.630005,256.339996,252.139999,252.139999,236.360657,2947100
2018-02-28,253.369995,253.820007,249.339996,249.339996,233.735870,2716600
2018-03-01,249.529999,251.029999,244.449997,246.050003,230.651794,5182300
2018-03-02,244.240005,247.860001,243.330002,247.360001,231.879807,3276500
2018-03-05,246.020004,250.789993,245.949997,250.199997,234.542084,3024600
2018-03-06,251.220001,251.250000,249.229996,250.830002,235.132645,1932000
2018-03-07,248.539993,251.070007,248.360001,250.720001,235.029541,2730200
2018-03-08,251.399994,252.020004,250.360001,251.889999,236.126282,3021600
2018-03-09,253.399994,256.260010,253.050003,256.250000,240.213470,2450800
2018-03-12,256.640015,257.250000,255.580002,256.000000,239.979080,2029200
2018-03-13,257.200012,257.709991,253.710007,254.309998,238.394836,3080600
2018-03-14,255.330002,255.509995,252.460007,252.970001,237.138672,2352700
2018-03-15,253.550003,254.210007,252.220001,252.729996,236.913773,2161500
2018-03-16,253.229996,254.080002,252.970001,252.990005,237.157455,1554600
2018-03-19,252.250000,252.259995,247.869995,249.610001,233.988998,2715800
2018-03-20,249.990005,250.660004,249.330002,250.050003,234.401443,1991400
